Series,Episode,Negative,Neutral,Positive,Sentiment
14,02,0.3561944,0.61760026,0.026205294,neutral
14,02,0.236125,0.70000154,0.06387345,neutral
14,02,0.6467235,0.27632546,0.076950975,negative
14,02,0.4781629,0.4804521,0.041384906,neutral
14,02,0.045874737,0.7165827,0.23754257,neutral
14,02,0.8604914,0.119325675,0.020182945,negative
14,02,0.03707489,0.27897587,0.68394923,positive
14,02,0.012989926,0.04779008,0.93922,positive
14,02,0.9122657,0.06905291,0.018681377,negative
14,02,0.012117407,0.8226779,0.16520463,neutral
14,02,0.24942388,0.7174951,0.033081092,neutral
14,02,0.44002983,0.50678873,0.053181462,neutral
14,02,0.66162866,0.31868744,0.019683942,negative
14,02,0.9424152,0.05289101,0.0046938187,negative
14,02,0.093953356,0.25396895,0.65207773,positive
14,02,0.01743528,0.06306506,0.91949964,positive
14,02,0.003656058,0.021116978,0.975227,positive
14,02,0.63439184,0.32181847,0.043789666,negative
14,02,0.46887454,0.38685983,0.14426562,negative
14,02,0.78853875,0.19942477,0.012036504,negative
14,02,0.04572901,0.66731536,0.28695557,neutral
14,02,0.89647365,0.09282646,0.0106998375,negative
14,02,0.78195035,0.20446147,0.01358815,negative
14,02,0.897732,0.0933403,0.008927673,negative
14,02,0.19368446,0.73398584,0.07232969,neutral
14,02,0.10536446,0.22403099,0.6706045,positive
14,02,0.47034317,0.28365707,0.24599983,negative
14,02,0.026384465,0.08279189,0.8908236,positive
14,02,0.9399578,0.054004338,0.006037898,negative
14,02,0.5544584,0.32064822,0.1248934,negative
14,02,0.12233627,0.82029426,0.057369485,neutral
14,02,0.096221656,0.5736072,0.33017114,neutral
14,02,0.13906175,0.4353835,0.42555478,neutral
14,02,0.39789557,0.56678534,0.03531908,neutral
14,02,0.88936526,0.10168621,0.008948569,negative
14,02,0.68360275,0.20925991,0.107137375,negative
14,02,0.002543573,0.0195481,0.9779083,positive
14,02,0.058338866,0.5923653,0.3492958,neutral
14,02,0.09408279,0.32176352,0.58415365,positive
14,02,0.34470364,0.6278045,0.027491849,neutral
14,02,0.025368793,0.7585566,0.21607466,neutral
14,02,0.37992483,0.604601,0.015474175,neutral
14,02,0.9231921,0.06973022,0.0070777717,negative
14,02,0.027017914,0.8186569,0.15432514,neutral
14,02,0.01631095,0.7651454,0.21854362,neutral
14,02,0.0057407846,0.76530045,0.22895882,neutral
14,02,0.018936766,0.9243895,0.056673698,neutral
14,02,0.006890458,0.019592296,0.97351724,positive
14,02,0.0034931817,0.017340088,0.9791668,positive
14,02,0.14387071,0.7034478,0.15268146,neutral
14,02,0.1270498,0.7009573,0.17199293,neutral
14,02,0.26206824,0.5991387,0.1387931,neutral
14,02,0.090711676,0.74644583,0.16284253,neutral
14,02,0.06966621,0.87802494,0.052308775,neutral
14,02,0.010510628,0.87782913,0.1116603,neutral
14,02,0.028673977,0.89278066,0.07854533,neutral
14,02,0.09200076,0.84269565,0.06530354,neutral
14,02,0.16736509,0.7897412,0.04289369,neutral
14,02,0.10074179,0.6498802,0.249378,neutral
14,02,0.012132818,0.89271396,0.09515328,neutral
14,02,0.033936787,0.8863517,0.07971161,neutral
14,02,0.07906181,0.8828891,0.03804911,neutral
14,02,0.010822752,0.4352529,0.5539243,positive
14,02,0.1993721,0.7758378,0.024790145,neutral
14,02,0.006174972,0.034707885,0.9591171,positive
14,02,0.007879058,0.4928481,0.49927282,positive
14,02,0.31472462,0.63533044,0.049944866,neutral
14,02,0.7193411,0.26046896,0.02018991,negative
14,02,0.015962677,0.24312964,0.74090767,positive
14,02,0.24580096,0.50549895,0.24870007,neutral
14,02,0.5586363,0.2863983,0.15496539,negative
14,02,0.103544705,0.5752478,0.32120746,neutral
14,02,0.04503534,0.18885641,0.7661083,positive
14,02,0.63697505,0.34069988,0.022325113,negative
14,02,0.37616125,0.5540263,0.06981243,neutral
14,02,0.29577622,0.6173796,0.08684418,neutral
14,02,0.11298724,0.79247576,0.094537005,neutral
14,02,0.0014906777,0.013332353,0.9851769,positive
14,02,0.18833698,0.7859131,0.025749939,neutral
14,02,0.4468751,0.49599016,0.05713474,neutral
14,02,0.021767901,0.8623946,0.1158375,neutral
14,02,0.22084074,0.6717795,0.10737978,neutral
14,02,0.05075449,0.89390785,0.055337746,neutral
14,02,0.02639989,0.8989266,0.07467348,neutral
14,02,0.07440167,0.8695665,0.056031823,neutral
14,02,0.05744003,0.78978825,0.15277174,neutral
14,02,0.32852015,0.51236147,0.1591184,neutral
14,02,0.016082527,0.49579597,0.48812148,neutral
14,02,0.5617913,0.41639447,0.021814166,negative
14,02,0.3215041,0.41178948,0.26670647,neutral
14,02,0.096031465,0.79038393,0.11358459,neutral
14,02,0.022322746,0.9050051,0.07267216,neutral
14,02,0.0038526123,0.091074295,0.90507305,positive
14,02,0.058450066,0.8264829,0.11506713,neutral
14,02,0.5477022,0.4309377,0.02136005,negative
14,02,0.0066434736,0.016584199,0.97677237,positive
14,02,0.008883079,0.4536845,0.53743243,positive
14,02,0.05759337,0.8891084,0.05329819,neutral
14,02,0.07164077,0.8700857,0.05827349,neutral
14,02,0.005394473,0.028683651,0.9659218,positive
14,02,0.003248947,0.009288252,0.9874628,positive
14,02,0.20398238,0.18494636,0.6110713,positive
14,02,0.008300593,0.051677063,0.94002235,positive
14,02,0.64631766,0.22963114,0.12405118,negative
14,02,0.75166506,0.23191255,0.016422406,negative
14,02,0.028022816,0.8244089,0.14756821,neutral
14,02,0.0035199272,0.018897742,0.9775824,positive
14,02,0.015519098,0.48844588,0.49603507,positive
14,02,0.009756139,0.023386559,0.9668573,positive
14,02,0.004162221,0.02557729,0.97026044,positive
14,02,0.077235945,0.47314367,0.44962037,neutral
14,02,0.32207164,0.57816833,0.09976,neutral
14,02,0.050936893,0.75992227,0.1891408,neutral
14,02,0.032698408,0.35781482,0.60948676,positive
14,02,0.81861436,0.1630597,0.018325936,negative
14,02,0.040169492,0.15251136,0.80731916,positive
14,02,0.7668617,0.21297649,0.020161802,negative
14,02,0.121841274,0.78225213,0.09590657,neutral
14,02,0.019239057,0.7824927,0.1982682,neutral
14,02,0.011652433,0.40891755,0.57943004,positive
14,02,0.32475793,0.5248644,0.15037766,neutral
14,02,0.3946309,0.48247215,0.1228969,neutral
14,02,0.0146317715,0.53357005,0.4517982,neutral
14,02,0.005953422,0.04324857,0.9507981,positive
14,02,0.024111703,0.91511154,0.060776737,neutral
14,02,0.14757252,0.6866421,0.16578533,neutral
14,02,0.004499019,0.66447806,0.33102286,neutral
14,02,0.28025046,0.67559385,0.04415566,neutral
14,02,0.5646004,0.3977706,0.037628945,negative
14,02,0.26282927,0.70395315,0.033217575,neutral
14,02,0.1624913,0.49964565,0.337863,neutral
14,02,0.013490492,0.3069969,0.6795126,positive
14,02,0.06560434,0.8537729,0.08062281,neutral
14,02,0.049984507,0.57286716,0.37714833,neutral
14,02,0.041731488,0.8659838,0.092284776,neutral
14,02,0.028002316,0.84558064,0.126417,neutral
14,02,0.73551166,0.2386103,0.025878109,negative
14,02,0.75256115,0.22488967,0.022549225,negative
14,02,0.004970989,0.035845406,0.9591836,positive
14,02,0.26052356,0.69532615,0.04415029,neutral
14,02,0.5573447,0.41804528,0.024610043,negative
14,02,0.17093335,0.32839814,0.50066847,positive
14,02,0.0917692,0.7879914,0.12023942,neutral
14,02,0.004062251,0.014086802,0.981851,positive
14,02,0.013343609,0.94284874,0.043807704,neutral
14,02,0.46923652,0.4299314,0.1008321,negative
14,02,0.21078111,0.41531724,0.3739017,neutral
14,02,0.27582988,0.46353856,0.26063156,neutral
14,02,0.03587215,0.26708242,0.69704545,positive
14,02,0.8552352,0.12853941,0.01622531,negative
14,02,0.023603354,0.8294336,0.146963,neutral
14,02,0.38819665,0.55733174,0.054471616,neutral
14,02,0.24655041,0.6850627,0.06838689,neutral
14,02,0.120807126,0.71851254,0.16068037,neutral
14,02,0.63048786,0.34494057,0.0245716,negative
14,02,0.03920147,0.73545635,0.22534217,neutral
14,02,0.24751827,0.46904913,0.2834326,neutral
14,02,0.81664264,0.16921012,0.01414724,negative
14,02,0.01860741,0.064918384,0.9164743,positive
14,02,0.03549672,0.13512404,0.82937926,positive
14,02,0.042891227,0.8413944,0.115714364,neutral
14,02,0.3890402,0.56621313,0.044746704,neutral
14,02,0.08785745,0.8632154,0.048927125,neutral
14,02,0.11479128,0.41221288,0.47299585,positive
14,02,0.008274184,0.03652022,0.9552056,positive
14,02,0.27225646,0.59222627,0.13551725,neutral
14,02,0.023682931,0.867285,0.109032005,neutral
14,02,0.019077558,0.45089424,0.5300282,positive
14,02,0.11788824,0.8334937,0.048618063,neutral
14,02,0.028542198,0.8568639,0.114593886,neutral
14,02,0.93619066,0.058142968,0.0056664385,negative
14,02,0.62893635,0.34185988,0.02920382,negative
14,02,0.7363267,0.2195061,0.04416715,negative
14,02,0.33016664,0.43744227,0.23239115,neutral
14,02,0.68058294,0.27007687,0.049340233,negative
14,02,0.3285433,0.6059809,0.06547583,neutral
14,02,0.657838,0.3217552,0.020406816,negative
14,02,0.33857977,0.5525041,0.108916104,neutral
14,02,0.7342721,0.19533306,0.07039489,negative
14,02,0.25222802,0.6290687,0.11870332,neutral
14,02,0.8739641,0.11912081,0.0069151088,negative
14,02,0.06300392,0.77832925,0.15866679,neutral
14,02,0.67815375,0.3043679,0.017478334,negative
14,02,0.3362809,0.62653977,0.03717934,neutral
14,02,0.070107855,0.23013853,0.69975364,positive
14,02,0.18763961,0.6573037,0.1550567,neutral
14,02,0.011822944,0.49733865,0.49083835,neutral
14,02,0.2424207,0.6797598,0.07781947,neutral
14,02,0.020376395,0.30751634,0.6721072,positive
14,02,0.230814,0.69222325,0.07696272,neutral
14,02,0.6944167,0.27916113,0.026422221,negative
14,02,0.063461095,0.8401295,0.0964094,neutral
14,02,0.426333,0.5226049,0.051062115,neutral
14,02,0.19292097,0.71267647,0.09440257,neutral
14,02,0.29583797,0.62944305,0.074719,neutral
14,02,0.78121936,0.19129577,0.027484868,negative
14,02,0.06505113,0.8641105,0.0708383,neutral
14,02,0.019944701,0.8222549,0.15780047,neutral
14,02,0.043121792,0.12235864,0.83451957,positive
14,02,0.021424541,0.8444614,0.13411403,neutral
14,02,0.94274104,0.050070282,0.007188649,negative
14,02,0.57596827,0.3991213,0.024910366,negative
14,02,0.7959505,0.17168069,0.03236886,negative
14,02,0.25823897,0.39840573,0.3433553,neutral
14,02,0.8095005,0.13689214,0.053607326,negative
14,02,0.9465866,0.046443008,0.006970376,negative
14,02,0.73474693,0.2397462,0.02550685,negative
14,02,0.3639154,0.6096152,0.02646936,neutral
14,02,0.23449516,0.7117745,0.053730343,neutral
14,02,0.06967412,0.8426596,0.08766634,neutral
14,02,0.02599662,0.5821854,0.391818,neutral
14,02,0.01343813,0.8160376,0.17052421,neutral
14,02,0.030560745,0.9247647,0.044674512,neutral
14,02,0.094502434,0.45296165,0.45253593,neutral
14,02,0.10874113,0.74134386,0.14991507,neutral
14,02,0.42061147,0.50674826,0.07264026,neutral
14,02,0.5872565,0.39086497,0.021878554,negative
14,02,0.00336064,0.012767081,0.98387223,positive
14,02,0.118783765,0.77978045,0.101435766,neutral
14,02,0.006776841,0.8037168,0.18950637,neutral
14,02,0.018174568,0.731023,0.2508025,neutral
14,02,0.122153014,0.84153485,0.036312137,neutral
14,02,0.017971864,0.5270445,0.45498365,neutral
14,02,0.025296303,0.56042945,0.41427416,neutral
14,02,0.02499048,0.7761503,0.19885929,neutral
14,02,0.039028697,0.744895,0.21607633,neutral
14,02,0.038722094,0.85377586,0.107502095,neutral
14,02,0.42542398,0.4431588,0.13141719,neutral
14,02,0.047709573,0.8752645,0.07702592,neutral
14,02,0.8359731,0.1560694,0.007957558,negative
14,02,0.40900564,0.5758703,0.01512409,neutral
14,02,0.01682567,0.79792845,0.18524587,neutral
14,02,0.15455936,0.815641,0.029799636,neutral
14,02,0.21159533,0.65258557,0.13581915,neutral
14,02,0.40980285,0.5633954,0.02680182,neutral
14,02,0.014226554,0.8575706,0.12820287,neutral
14,02,0.060340006,0.85406095,0.08559902,neutral
14,02,0.67260736,0.30513734,0.02225536,negative
14,02,0.5023425,0.40732974,0.09032772,negative
14,02,0.44926065,0.47274736,0.07799199,neutral
14,02,0.44040558,0.48408577,0.075508706,neutral
14,02,0.092937514,0.41141948,0.49564305,positive
14,02,0.4053748,0.5568516,0.03777353,neutral
14,02,0.007035825,0.22204685,0.7709173,positive
14,02,0.008135472,0.8792116,0.1126529,neutral
14,02,0.5503681,0.4317853,0.017846653,negative
14,02,0.03727872,0.86180526,0.10091602,neutral
14,02,0.019341365,0.86369246,0.11696616,neutral
14,02,0.026889354,0.6649034,0.3082072,neutral
14,02,0.22293779,0.7381293,0.0389329,neutral
14,02,0.0053466116,0.8732538,0.121399574,neutral
14,02,0.33334258,0.6031452,0.063512266,neutral
14,02,0.008893672,0.9065626,0.08454365,neutral
14,02,0.01963364,0.05661823,0.9237482,positive
14,02,0.42408702,0.5546742,0.02123875,neutral
14,02,0.5950727,0.38194516,0.02298218,negative
14,02,0.02711352,0.7877397,0.18514676,neutral
14,02,0.08918245,0.713146,0.19767152,neutral
14,02,0.44553784,0.5309445,0.023517646,neutral
14,02,0.009189694,0.045992203,0.9448181,positive
14,02,0.0016007652,0.028146412,0.9702528,positive
14,02,0.38230282,0.36663303,0.25106415,negative
14,02,0.108946845,0.83193165,0.059121434,neutral
14,02,0.060222473,0.705321,0.23445652,neutral
14,02,0.0132263815,0.27259383,0.7141799,positive
14,02,0.011705148,0.61108243,0.3772124,neutral
14,02,0.38327792,0.5631959,0.05352619,neutral
14,02,0.013077796,0.18577145,0.8011508,positive
14,02,0.08668799,0.80462164,0.10869037,neutral
14,02,0.40186456,0.54438084,0.053754613,neutral
14,02,0.045144048,0.8239042,0.13095173,neutral
14,02,0.6301404,0.35762927,0.012230296,negative
14,02,0.19149613,0.6781535,0.13035037,neutral
14,02,0.5841304,0.3841738,0.031695742,negative
14,02,0.019465318,0.8993898,0.081144854,neutral
14,02,0.010141774,0.043843314,0.94601494,positive
14,02,0.040819265,0.7761783,0.18300253,neutral
14,02,0.40999478,0.5681434,0.021861777,neutral
14,02,0.0037829843,0.047449924,0.9487671,positive
14,02,0.0043009864,0.8020915,0.19360743,neutral
14,02,0.15816426,0.62058735,0.22124846,neutral
14,02,0.025394142,0.80936307,0.16524284,neutral
14,02,0.34641695,0.524697,0.12888606,neutral
14,02,0.6507641,0.33619386,0.013042129,negative
14,02,0.6506009,0.32700214,0.022396935,negative
14,02,0.0038931232,0.014516391,0.98159057,positive
14,02,0.91614056,0.0775898,0.006269697,negative
14,02,0.55955094,0.41007197,0.030377029,negative
14,02,0.12329051,0.5534178,0.32329166,neutral
14,02,0.49732268,0.46538603,0.037291236,negative
14,02,0.12983494,0.43802565,0.43213943,neutral
14,02,0.005671632,0.8598293,0.13449915,neutral
14,02,0.006085283,0.02619759,0.9677172,positive
14,02,0.01754269,0.093158,0.8892993,positive
14,02,0.017123777,0.9371136,0.04576265,neutral
14,02,0.46138376,0.35470292,0.18391332,negative
14,02,0.09602274,0.7366355,0.16734175,neutral
14,02,0.021275701,0.22220547,0.7565188,positive
14,02,0.007839055,0.089920126,0.9022409,positive
14,02,0.053786926,0.8656787,0.080534294,neutral
14,02,0.007840587,0.6228873,0.36927208,neutral
14,02,0.60535526,0.36617687,0.028467922,negative
14,02,0.011180573,0.23116422,0.75765514,positive
14,02,0.48813763,0.47558445,0.036277987,negative
14,02,0.049390774,0.16593958,0.78466964,positive
14,02,0.047399774,0.42350796,0.52909225,positive
14,02,0.17276362,0.73909485,0.08814163,neutral
14,02,0.38194072,0.43025765,0.18780167,neutral
14,02,0.36370975,0.44121826,0.19507198,neutral
14,02,0.0037852626,0.06004669,0.9361681,positive
14,02,0.006374315,0.78724897,0.20637673,neutral
14,02,0.017964616,0.95381516,0.028220184,neutral
14,02,0.055400994,0.2609904,0.68360865,positive
14,02,0.07873283,0.8872667,0.034000486,neutral
14,02,0.061715446,0.59610915,0.34217545,neutral
14,02,0.3639759,0.5946736,0.041350476,neutral
14,02,0.25552368,0.6599404,0.08453591,neutral
14,02,0.20889753,0.73484373,0.056258716,neutral
14,02,0.007288141,0.19068135,0.8020305,positive
14,02,0.42921302,0.5502799,0.020507101,neutral
14,02,0.24707143,0.71565586,0.03727275,neutral
14,02,0.6896555,0.29312253,0.01722193,negative
14,02,0.020351183,0.6450395,0.3346094,neutral
14,02,0.32723293,0.61251974,0.06024735,neutral
14,02,0.26905912,0.6889342,0.04200672,neutral
14,02,0.024766615,0.6936873,0.2815461,neutral
14,02,0.054812834,0.15296845,0.79221874,positive
14,02,0.018309552,0.79650384,0.1851866,neutral
14,02,0.49923947,0.463152,0.03760851,negative
14,02,0.57984936,0.39376658,0.026384095,negative
14,02,0.14219151,0.8097936,0.048014876,neutral
14,02,0.15805292,0.775819,0.066128165,neutral
14,02,0.4515838,0.49160832,0.05680777,neutral
14,02,0.015149588,0.037754137,0.9470963,positive
14,02,0.33002254,0.60453504,0.06544245,neutral
14,02,0.3125888,0.6011333,0.08627785,neutral
14,02,0.012945293,0.80149746,0.18555716,neutral
14,02,0.0666639,0.30505946,0.62827665,positive
14,02,0.011870478,0.9007309,0.08739863,neutral
14,02,0.13670845,0.8218976,0.041393872,neutral
14,02,0.8473687,0.14275293,0.009878384,negative
14,02,0.61755645,0.34843823,0.03400529,negative
14,02,0.12079183,0.8060478,0.07316034,neutral
14,02,0.008171353,0.03528463,0.95654404,positive
14,02,0.24377342,0.53378105,0.22244555,neutral
14,02,0.013438319,0.9304471,0.056114465,neutral
14,02,0.6211582,0.33345073,0.04539111,negative
14,02,0.21536997,0.7159734,0.06865668,neutral
14,02,0.6168123,0.3629524,0.020235319,negative
14,02,0.063618675,0.56075877,0.37562254,neutral
14,02,0.010720849,0.93683606,0.052443095,neutral
14,02,0.0478835,0.8969581,0.055158343,neutral
14,02,0.05659304,0.77965975,0.16374716,neutral
14,02,0.1148782,0.83915013,0.04597167,neutral
14,02,0.009213861,0.10765374,0.8831324,positive
14,02,0.0151988175,0.5296116,0.45518953,neutral
14,02,0.04023143,0.8825659,0.07720263,neutral
14,02,0.009181096,0.83786106,0.15295774,neutral
14,02,0.0181527,0.13269849,0.8491488,positive
14,02,0.05718394,0.85346305,0.08935295,neutral
14,02,0.017680565,0.5113383,0.47098112,neutral
14,02,0.09624383,0.85339063,0.050365496,neutral
14,02,0.31467465,0.6441104,0.041215,neutral
14,02,0.322624,0.34628153,0.33109444,neutral
14,02,0.03641861,0.47880837,0.484773,positive
14,02,0.016724966,0.6302042,0.35307083,neutral
14,02,0.02262352,0.04954539,0.92783105,positive
14,02,0.0049920827,0.817486,0.17752196,neutral
14,02,0.21890594,0.5577469,0.22334722,neutral
14,02,0.005849409,0.28015727,0.7139933,positive
14,02,0.08703211,0.71864855,0.19431937,neutral
14,02,0.64879215,0.32850927,0.022698581,negative
14,02,0.24082258,0.71032196,0.04885546,neutral
14,02,0.7034754,0.28492078,0.011603837,negative
14,02,0.02650378,0.95003664,0.023459645,neutral
14,02,0.056247633,0.31747806,0.6262742,positive
14,02,0.04286137,0.90368307,0.0534555,neutral
14,02,0.044508196,0.88831085,0.06718099,neutral
14,02,0.6066833,0.3684145,0.024902165,negative
14,02,0.07341228,0.8632601,0.063327655,neutral
14,02,0.010298091,0.02209113,0.9676108,positive
14,02,0.10035271,0.8702781,0.029369177,neutral
14,02,0.018245444,0.07250355,0.90925103,positive
14,02,0.023822082,0.47619262,0.49998528,positive
14,02,0.041480977,0.4542404,0.5042786,positive
14,02,0.1145426,0.79374593,0.091711394,neutral
14,02,0.47654492,0.4321166,0.09133845,negative
14,02,0.100279674,0.69402975,0.20569053,neutral
14,02,0.11773946,0.83631104,0.045949463,neutral
14,02,0.66197586,0.32869452,0.009329557,negative
14,02,0.05410442,0.7134563,0.23243928,neutral
14,02,0.19340499,0.6778208,0.12877421,neutral
14,02,0.11202368,0.6391373,0.24883895,neutral
14,02,0.62524754,0.3516064,0.023146033,negative
14,02,0.048491944,0.7946765,0.15683156,neutral
14,02,0.6399595,0.3318897,0.028150788,negative
14,02,0.012179959,0.8334238,0.15439624,neutral
14,02,0.008066543,0.82197326,0.16996017,neutral
